00:00.688  blend            | Read blend: "C:\Users\fukud\Documents\Codex\2026-08-13\referenced-chatgpt-conversation-this-is-an\morrowgear-drone-java\docs\design\supply-carrier-v24\models\chunkbuster\chunkbuster.blend"
INFO Draco is available, use library at C:\Users\fukud\Documents\Codex\2026-08-13\referenced-chatgpt-conversation-this-is-an\work\blender-portable\blender-5.2.0-windows-x64\5.2\scripts\addons_core\io_scene_gltf2\bf_intern_draco_bridge.dll
INFO MeshOptimizer is available, use library at C:\Users\fukud\Documents\Codex\2026-08-13\referenced-chatgpt-conversation-this-is-an\work\blender-portable\blender-5.2.0-windows-x64\5.2\scripts\addons_core\io_scene_gltf2\bf_intern_meshopt_bridge.dll
14:54:55 | INFO: Extracting primitive: R06_Blade_05_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: R06_Blade_06_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: R06_Blade_07_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: R06_Blade_08_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: R06_Blade_09_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: R06_Blade_10_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: R06_Blade_11_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.115
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.114
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.113
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.112
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.111
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.110
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: S01_VisorRecess_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: S02_VisorOptic_Mesh.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.109
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.108
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.107
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.106
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.105
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.104
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.103
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_AvionicsServiceLockSlot.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.073
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_AvionicsServiceSeal.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_AvionicsServiceSkin.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.072
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.071
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.070
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.069
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.068
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.067
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.066
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.065
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.064
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.063
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.062
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.061
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.035
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.034
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.033
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.032
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.031
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.030
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.029
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.028
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.027
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.026
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.025
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanFastenerSlot.024
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanServiceRim.005
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_FanServiceRim.004
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_ForwardAccessLockSlot.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.060
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_ForwardAccessSeal.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_ForwardAccessSkin.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_OutboardAccessLockSlot.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cylinder.059
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_OutboardAccessSeal.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_OutboardAccessSkin.002
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_ReleaseWitness.005
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: V22_ReleaseWitness.004
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: W01_PanelJoint_00.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: W01_PanelJoint_01.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: W04_TipMark.003
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.102
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.101
14:54:55 | INFO: Primitives created: 1
14:54:55 | INFO: Extracting primitive: Cube.100
