00:00.781  blend            | Read blend: "C:\Users\fukud\Documents\Codex\2026-08-13\referenced-chatgpt-conversation-this-is-an\morrowgear-drone-java\docs\design\carrier-v25\chunkbuster-v25.blend"
16:21:46 | INFO: Blender create Mesh node Cylinder.183
16:21:46 | INFO: Blender create Mesh node Cylinder.181
16:21:46 | INFO: Blender create Mesh node Cylinder.179
16:21:46 | INFO: Blender create Mesh node AFT_CassetteGasket.006
16:21:46 | INFO: Blender create Mesh node AFT_CassetteGasket.004
16:21:46 | INFO: Blender create Mesh node Cylinder.177
16:21:46 | INFO: Blender create Mesh node Cylinder.175
16:21:46 | INFO: Blender create Mesh node AFT_FastenerSlot.022
16:21:46 | INFO: Blender create Mesh node AFT_FastenerSlot.020
16:21:46 | INFO: Blender create Mesh node AFT_FastenerSlot.018
16:21:46 | INFO: Blender create Mesh node AFT_FastenerSlot.016
16:21:46 | INFO: Blender create Mesh node AFT_FastenerSlot.014
16:21:46 | INFO: Blender create Mesh node AFT_FastenerSlot.012
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_00.007
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_00.005
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_01.007
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_01.005
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_02.007
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_02.005
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_03.007
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_03.005
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_04.007
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_04.005
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_05.007
16:21:46 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_05.005
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_00.006
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_00.004
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_01.006
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_01.004
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_02.006
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_02.004
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_03.006
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_03.004
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_04.006
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_04.004
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_05.006
16:21:46 | INFO: Blender create Mesh node AFT_LouverEdge_05.004
16:21:46 | INFO: Blender create Mesh node AFT_ReleaseLatch.007
16:21:46 | INFO: Blender create Mesh node AFT_ReleaseLatch.005
16:21:46 | INFO: Blender create Mesh node AFT_ServiceCassette.007
16:21:46 | INFO: Blender create Mesh node AFT_ServiceCassette.005
16:21:46 | INFO: Blender create Mesh node Cylinder.173
16:21:46 | INFO: Blender create Mesh node Cylinder.171
16:21:46 | INFO: Blender create Mesh node AFT_StatusLens.014
16:21:46 | INFO: Blender create Mesh node AFT_StatusLens.012
16:21:46 | INFO: Blender create Mesh node AFT_StatusLens.010
16:21:46 | INFO: Blender create Mesh node AFT_StatusLens.008
16:21:46 | INFO: Blender create Mesh node Cube.472
16:21:46 | INFO: Blender create Mesh node FIELD_LinkRadome.007
16:21:46 | INFO: Blender create Mesh node FIELD_LinkRadome.005
16:21:46 | INFO: Blender create Mesh node Cube.470
16:21:46 | INFO: Blender create Mesh node Cube.468
16:21:46 | INFO: Blender create Mesh node Cube.466
16:21:46 | INFO: Blender create Mesh node Cube.464
16:21:46 | INFO: Blender create Mesh node Cube.462
16:21:46 | INFO: Blender create Mesh node Cube.460
16:21:46 | INFO: Blender create Mesh node Cube.458
16:21:46 | INFO: Blender create Mesh node Cube.456
16:21:46 | INFO: Blender create Mesh node Cube.454
16:21:46 | INFO: Blender create Mesh node Cube.452
16:21:46 | INFO: Blender create Mesh node Cube.450
16:21:46 | INFO: Blender create Mesh node Cube.448
16:21:46 | INFO: Blender create Mesh node Cube.442
16:21:46 | INFO: Blender create Mesh node Cube.440
16:21:46 | INFO: Blender create Mesh node Cube.446
16:21:46 | INFO: Blender create Mesh node Cube.444
16:21:46 | INFO: Blender create Mesh node GEAR_FixedSocket_1.007
16:21:46 | INFO: Blender create Mesh node GEAR_FixedSocket_1.005
16:21:46 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.007
16:21:46 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.005
16:21:46 | INFO: Blender create Mesh node Cube.434
16:21:46 | INFO: Blender create Mesh node Cube.432
16:21:46 | INFO: Blender create Mesh node Cube.438
16:21:46 | INFO: Blender create Mesh node Cube.436
16:21:46 | INFO: Blender create Mesh node Cube.418
16:21:46 | INFO: Blender create Mesh node Cube.416
16:21:46 | INFO: Blender create Mesh node Cube.422
16:21:46 | INFO: Blender create Mesh node Cube.420
16:21:46 | INFO: Blender create Mesh node Cube.426
16:21:46 | INFO: Blender create Mesh node Cube.424
16:21:46 | INFO: Blender create Mesh node Cube.430
16:21:46 | INFO: Blender create Mesh node Cube.428
16:21:46 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.007
16:21:46 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.005
16:21:46 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.007
16:21:46 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.005
16:21:46 | INFO: Blender create Mesh node Cylinder.165
16:21:46 | INFO: Blender create Mesh node Cylinder.163
16:21:46 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.007
16:21:46 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.005
16:21:46 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.007
16:21:46 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.005
16:21:46 | INFO: Blender create Mesh node Cylinder.169
16:21:46 | INFO: Blender create Mesh node Cylinder.167
16:21:46 | INFO: Blender create Mesh node H01_ContinuousLiftingBody_Mesh.004
16:21:46 | INFO: Blender create Mesh node H03_CrownJoint.029
16:21:46 | INFO: Blender create Mesh node H03_CrownJoint.027
16:21:46 | INFO: Blender create Mesh node H03_CrownJoint.025
16:21:46 | INFO: Blender create Mesh node H03_CrownJoint.023
16:21:46 | INFO: Blender create Mesh node H03_CrownJoint.021
16:21:46 | INFO: Blender create Mesh node H03_CrownJoint.019
16:21:46 | INFO: Blender create Mesh node Cube.414
16:21:46 | INFO: Blender create Mesh node Cube.412
16:21:46 | INFO: Blender create Mesh node Cube.410
16:21:46 | INFO: Blender create Mesh node Cube.408
16:21:46 | INFO: Blender create Mesh node H06_NoseChamfer.004
16:21:46 | INFO: Blender create Mesh node H07_ShoulderJoint.004
16:21:46 | INFO: Blender create Mesh node I01_ShoulderIntake_Bezel.004
16:21:46 | INFO: Blender create Mesh node I01_ShoulderIntake_Interior_Mesh.004
16:21:46 | INFO: Blender create Mesh node P01_IntakeCowl.004
16:21:46 | INFO: Blender create Mesh node P02_IntakeLip.004
16:21:46 | INFO: Blender create Mesh node P03_IntakeThroat.004
16:21:46 | INFO: Blender create Mesh node P04_IntakeBack.004
16:21:46 | INFO: Blender create Mesh node P05_WingCowlBlend.009
16:21:46 | INFO: Blender create Mesh node P05_WingCowlBlend.007
16:21:46 | INFO: Blender create Mesh node P06_IntakeGuide.009
16:21:46 | INFO: Blender create Mesh node P06_IntakeGuide.007
16:21:46 | INFO: Blender create Mesh node P07_CowlWarning.004
16:21:46 | INFO: Blender create Mesh node P10_ExhaustRim.004
16:21:46 | INFO: Blender create Mesh node P11_ExhaustThroat.004
16:21:46 | INFO: Blender create Mesh node P12_ExhaustBack.004
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.079
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.077
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.075
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.073
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.071
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.069
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.067
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.065
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.063
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.061
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.059
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.057
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.055
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.053
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.051
16:21:46 | INFO: Blender create Mesh node P13_HeatPetal.049
16:21:46 | INFO: Blender create Mesh node P14_InternalMixer.014
16:21:46 | INFO: Blender create Mesh node P14_InternalMixer.012
16:21:46 | INFO: Blender create Mesh node P14_InternalMixer.010
16:21:46 | INFO: Blender create Mesh node P15_ExhaustApron.004
16:21:46 | INFO: Blender create Mesh node R01_DuctWall_Mesh.004
16:21:46 | INFO: Blender create Mesh node R02_RecessedLip_Mesh.004
16:21:46 | INFO: Blender create Mesh node R03_LowerLip_Mesh.004
16:21:46 | INFO: Blender create Mesh node Cylinder.161
16:21:46 | INFO: Blender create Mesh node Cylinder.159
16:21:46 | INFO: Blender create Mesh node R06_Blade_00_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_01_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_02_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_03_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_04_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_05_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_06_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_07_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_08_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_09_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_10_Mesh.004
16:21:46 | INFO: Blender create Mesh node R06_Blade_11_Mesh.004
16:21:46 | INFO: Blender create Mesh node Cube.406
16:21:46 | INFO: Blender create Mesh node Cube.404
16:21:46 | INFO: Blender create Mesh node Cube.402
16:21:46 | INFO: Blender create Mesh node Cube.400
16:21:46 | INFO: Blender create Mesh node Cube.398
16:21:46 | INFO: Blender create Mesh node Cube.396
16:21:46 | INFO: Blender create Mesh node S01_VisorRecess_Mesh.004
16:21:46 | INFO: Blender create Mesh node S02_VisorOptic_Mesh.004
16:21:46 | INFO: Blender create Mesh node Cube.394
16:21:46 | INFO: Blender create Mesh node Cube.392
16:21:46 | INFO: Blender create Mesh node Cube.390
16:21:46 | INFO: Blender create Mesh node Cube.388
16:21:46 | INFO: Blender create Mesh node Cube.386
16:21:46 | INFO: Blender create Mesh node Cube.384
16:21:46 | INFO: Blender create Mesh node Cube.382
16:21:46 | INFO: Blender create Mesh node V22_AvionicsServiceLockSlot.003
16:21:46 | INFO: Blender create Mesh node Cylinder.157
16:21:46 | INFO: Blender create Mesh node V22_AvionicsServiceSeal.003
16:21:46 | INFO: Blender create Mesh node V22_AvionicsServiceSkin.003
16:21:46 | INFO: Blender create Mesh node Cylinder.155
16:21:46 | INFO: Blender create Mesh node Cylinder.153
16:21:46 | INFO: Blender create Mesh node Cylinder.151
16:21:47 | INFO: Blender create Mesh node Cylinder.149
16:21:47 | INFO: Blender create Mesh node Cylinder.147
16:21:47 | INFO: Blender create Mesh node Cylinder.145
16:21:47 | INFO: Blender create Mesh node Cylinder.143
16:21:47 | INFO: Blender create Mesh node Cylinder.141
16:21:47 | INFO: Blender create Mesh node Cylinder.139
16:21:47 | INFO: Blender create Mesh node Cylinder.137
16:21:47 | INFO: Blender create Mesh node Cylinder.135
16:21:47 | INFO: Blender create Mesh node Cylinder.133
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.058
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.056
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.054
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.052
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.050
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.048
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.046
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.044
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.042
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.040
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.038
16:21:47 | INFO: Blender create Mesh node V22_FanFastenerSlot.036
16:21:47 | INFO: Blender create Mesh node V22_FanServiceRim.008
16:21:47 | INFO: Blender create Mesh node V22_FanServiceRim.006
16:21:47 | INFO: Blender create Mesh node V22_ForwardAccessLockSlot.003
16:21:47 | INFO: Blender create Mesh node Cylinder.131
16:21:47 | INFO: Blender create Mesh node V22_ForwardAccessSeal.003
16:21:47 | INFO: Blender create Mesh node V22_ForwardAccessSkin.003
16:21:47 | INFO: Blender create Mesh node V22_OutboardAccessLockSlot.003
16:21:47 | INFO: Blender create Mesh node Cylinder.129
16:21:47 | INFO: Blender create Mesh node V22_OutboardAccessSeal.003
16:21:47 | INFO: Blender create Mesh node V22_OutboardAccessSkin.003
16:21:47 | INFO: Blender create Mesh node V22_ReleaseWitness.008
16:21:47 | INFO: Blender create Mesh node V22_ReleaseWitness.006
16:21:47 | INFO: Blender create Mesh node W01_PanelJoint_00.004
16:21:47 | INFO: Blender create Mesh node W01_PanelJoint_01.004
16:21:47 | INFO: Blender create Mesh node W04_TipMark.004
16:21:47 | INFO: Blender create Mesh node Cube.380
16:21:47 | INFO: Blender create Mesh node Cube.378
16:21:47 | INFO: Blender create Mesh node Cube.376
16:21:47 | INFO: Blender create Mesh node Cube.374
16:21:47 | INFO: Blender create Mesh node Cube.372
16:21:47 | INFO: Blender create Mesh node W06_ProposedElevonHinge.009
16:21:47 | INFO: Blender create Mesh node W06_ProposedElevonHinge.007
16:21:47 | INFO: Blender create Mesh node W07_TipPanelJoint.004
16:21:47 | INFO: Blender create Mesh node W08_TipFold.004
16:21:47 | INFO: Blender create Mesh node EmitterApertureRim.001
16:21:47 | INFO: Blender create Mesh node EmitterBellyDatum.001
16:21:47 | INFO: Blender create Mesh node Cylinder.122
16:21:47 | INFO: Blender create Mesh node Cylinder.123
16:21:47 | INFO: Blender create Mesh node Cylinder.124
16:21:47 | INFO: Blender create Mesh node Cylinder.125
16:21:47 | INFO: Blender create Mesh node Cylinder.126
16:21:47 | INFO: Blender create Mesh node Cylinder.127
16:21:47 | INFO: Blender create Mesh node Cylinder.128
16:21:47 | INFO: Blender create Mesh node Cylinder.121
16:21:47 | INFO: Blender create Mesh node EmitterSegment
16:21:47 | INFO: Blender create Mesh node EmitterSegment.001
16:21:47 | INFO: Blender create Mesh node EmitterSegment.002
16:21:47 | INFO: Blender create Mesh node EmitterSegment.003
16:21:47 | INFO: Blender create Mesh node EmitterSegment.009
16:21:47 | INFO: Blender create Mesh node EmitterSegment.010
16:21:47 | INFO: Blender create Mesh node EmitterSegment.011
16:21:47 | INFO: Blender create Mesh node Cube.294
16:21:47 | INFO: Blender create Mesh node Cube.277
16:21:47 | INFO: Blender create Mesh node Cube.281
16:21:47 | INFO: Blender create Mesh node Cube.282
16:21:47 | INFO: Blender create Mesh node Cube.286
16:21:47 | INFO: Blender create Mesh node Cube.287
16:21:47 | INFO: Blender create Mesh node Cube.264
16:21:47 | INFO: Blender create Mesh node Cube.265
16:21:47 | INFO: Blender create Mesh node Cube.269
16:21:47 | INFO: Blender create Mesh node Cube.270
16:21:47 | INFO: Blender create Mesh node Cube.290
16:21:47 | INFO: Blender create Mesh node Cube.292
16:21:47 | INFO: Blender create Mesh node Cube.273
16:21:47 | INFO: Blender create Mesh node Cube.275
16:21:47 | INFO: Blender create Mesh node Cube.280
16:21:47 | INFO: Blender create Mesh node Cube.285
16:21:47 | INFO: Blender create Mesh node Cube.263
16:21:47 | INFO: Blender create Mesh node Cube.268
16:21:47 | INFO: Blender create Mesh node Cube.291
16:21:47 | INFO: Blender create Mesh node Cube.293
16:21:47 | INFO: Blender create Mesh node Cube.274
16:21:47 | INFO: Blender create Mesh node Cube.276
16:21:47 | INFO: Blender create Mesh node Cylinder.112
16:21:47 | INFO: Blender create Mesh node Cylinder.113
16:21:47 | INFO: Blender create Mesh node Cylinder.114
16:21:47 | INFO: Blender create Mesh node Cylinder.115
16:21:47 | INFO: Blender create Mesh node Cylinder.116
16:21:47 | INFO: Blender create Mesh node Cylinder.117
16:21:47 | INFO: Blender create Mesh node Cylinder.118
16:21:47 | INFO: Blender create Mesh node Cylinder.119
16:21:47 | INFO: Blender create Mesh node Cube.314
16:21:47 | INFO: Blender create Mesh node Cube.318
16:21:47 | INFO: Blender create Mesh node Cube.315
16:21:47 | INFO: Blender create Mesh node Cube.319
16:21:47 | INFO: Blender create Mesh node HeatExchangerHousing.001
16:21:47 | INFO: Blender create Mesh node Cube.360
16:21:47 | INFO: Blender create Mesh node Cube.361
16:21:47 | INFO: Blender create Mesh node Cube.362
16:21:47 | INFO: Blender create Mesh node Cube.363
16:21:47 | INFO: Blender create Mesh node Cube.364
16:21:47 | INFO: Blender create Mesh node Cube.365
16:21:47 | INFO: Blender create Mesh node Cube.366
16:21:47 | INFO: Blender create Mesh node Cube.367
16:21:47 | INFO: Blender create Mesh node Cube.351
16:21:47 | INFO: Blender create Mesh node Cube.352
16:21:47 | INFO: Blender create Mesh node Cube.310
16:21:47 | INFO: Blender create Mesh node Cube.311
16:21:47 | INFO: Blender create Mesh node MachineryDeckJoint
16:21:47 | INFO: Blender create Mesh node MachineryDeckJoint.001
16:21:47 | INFO: Blender create Mesh node MachineryDeckJoint.002
16:21:47 | INFO: Blender create Mesh node MachineryDeckJoint.003
16:21:47 | INFO: Blender create Mesh node Cube.299
16:21:47 | INFO: Blender create Mesh node Cube.298
16:21:47 | INFO: Blender create Mesh node Cube.340
16:21:47 | INFO: Blender create Mesh node Cube.344
16:21:47 | INFO: Blender create Mesh node Cube.348
16:21:47 | INFO: Blender create Mesh node Cube.341
16:21:47 | INFO: Blender create Mesh node Cube.342
16:21:47 | INFO: Blender create Mesh node Cube.345
16:21:47 | INFO: Blender create Mesh node Cube.346
16:21:47 | INFO: Blender create Mesh node Cube.349
16:21:47 | INFO: Blender create Mesh node Cube.350
16:21:47 | INFO: Blender create Mesh node Cube.339
16:21:47 | INFO: Blender create Mesh node Cube.343
16:21:47 | INFO: Blender create Mesh node Cube.347
16:21:47 | INFO: Blender create Mesh node PropulsionDeepDuct.001
16:21:47 | INFO: Blender create Mesh node PropulsionUpperArmoredLip.001
16:21:47 | INFO: Blender create Mesh node ProwFacetArmorFrame.001
16:21:47 | INFO: Blender create Mesh node ProwFacetServicePanel.001
16:21:47 | INFO: Blender create Mesh node Cube.297
16:21:47 | INFO: Blender create Mesh node Cube.296
16:21:47 | INFO: Blender create Mesh node ProwVentLouver
16:21:47 | INFO: Blender create Mesh node ProwVentLouver.001
16:21:47 | INFO: Blender create Mesh node ProwVentLouver.002
16:21:47 | INFO: Blender create Mesh node ProwVentLouver.003
16:21:47 | INFO: Blender create Mesh node Cube.355
16:21:47 | INFO: Blender create Mesh node Cube.356
16:21:47 | INFO: Blender create Mesh node RotorBlade.012
16:21:47 | INFO: Blender create Mesh node RotorBlade.013
16:21:47 | INFO: Blender create Mesh node RotorBlade.014
16:21:47 | INFO: Blender create Mesh node RotorBlade.015
16:21:47 | INFO: Blender create Mesh node RotorBlade.016
16:21:47 | INFO: Blender create Mesh node RotorBlade.017
16:21:47 | INFO: Blender create Mesh node RotorBlade.018
16:21:47 | INFO: Blender create Mesh node RotorBlade.019
16:21:47 | INFO: Blender create Mesh node RotorBlade.020
16:21:47 | INFO: Blender create Mesh node RotorBlade.021
16:21:47 | INFO: Blender create Mesh node RotorBlade.022
16:21:47 | INFO: Blender create Mesh node RotorBlade.023
16:21:47 | INFO: Blender create Mesh node Cylinder.111
16:21:47 | INFO: Blender create Mesh node Cube.358
16:21:47 | INFO: Blender create Mesh node Cube.357
16:21:47 | INFO: Blender create Mesh node Cube.353
16:21:47 | INFO: Blender create Mesh node Cube.354
16:21:47 | INFO: Blender create Mesh node Cube.359
16:21:47 | INFO: Blender create Mesh node ShoulderArmorStrake.002
16:21:47 | INFO: Blender create Mesh node ShoulderArmorStrake.003
16:21:47 | INFO: Blender create Mesh node Cube.321
16:21:47 | INFO: Blender create Mesh node Cube.322
16:21:47 | INFO: Blender create Mesh node Cube.323
16:21:47 | INFO: Blender create Mesh node Cube.324
16:21:47 | INFO: Blender create Mesh node Cube.325
16:21:47 | INFO: Blender create Mesh node Cube.327
16:21:47 | INFO: Blender create Mesh node Cube.328
16:21:47 | INFO: Blender create Mesh node Cube.329
16:21:47 | INFO: Blender create Mesh node Cube.330
16:21:47 | INFO: Blender create Mesh node Cube.331
16:21:47 | INFO: Blender create Mesh node ShoulderMainArmor.001
16:21:47 | INFO: Blender create Mesh node Cube.313
16:21:47 | INFO: Blender create Mesh node Cube.317
16:21:47 | INFO: Blender create Mesh node Cube.312
16:21:47 | INFO: Blender create Mesh node Cube.316
16:21:47 | INFO: Blender create Mesh node ShoulderPanelJoint
16:21:47 | INFO: Blender create Mesh node ShoulderPanelJoint.001
16:21:47 | INFO: Blender create Mesh node ShoulderPanelJoint.002
16:21:47 | INFO: Blender create Mesh node Cube.320
16:21:47 | INFO: Blender create Mesh node Cube.326
16:21:47 | INFO: Blender create Mesh node Cube.332
16:21:47 | INFO: Blender create Mesh node Cube.333
16:21:47 | INFO: Blender create Mesh node Cube.334
16:21:47 | INFO: Blender create Mesh node Cube.335
16:21:47 | INFO: Blender create Mesh node Cube.336
16:21:47 | INFO: Blender create Mesh node Cube.337
16:21:47 | INFO: Blender create Mesh node Cube.338
16:21:47 | INFO: Blender create Mesh node Cube.301
16:21:47 | INFO: Blender create Mesh node Cube.302
16:21:47 | INFO: Blender create Mesh node Cube.303
16:21:47 | INFO: Blender create Mesh node Cube.304
16:21:47 | INFO: Blender create Mesh node Cube.305
16:21:47 | INFO: Blender create Mesh node Cube.306
16:21:47 | INFO: Blender create Mesh node Cube.307
16:21:47 | INFO: Blender create Mesh node Cube.308
16:21:47 | INFO: Blender create Mesh node Cube.300
16:21:47 | INFO: Blender create Mesh node Cube.309
16:21:47 | INFO: Blender create Mesh node UncrewedSensorCitadel.001
16:21:47 | INFO: Blender create Mesh node UpperMachineryDeck.001
16:21:47 | INFO: glTF import finished in 2.38s
V25_VERIFY_PASS
Blender 5.2.0 LTS (hash fbe6228777e7 built 2026-07-14 01:35:40)

Blender quit
